population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,102,United States of America,1,Male,14,45-49 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,16.21160755138308,17.723289849643034,14.863229486016897
1,All Population,1,Deaths,102,United States of America,2,Female,14,45-49 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,10.450596630688317,11.301182425572614,9.526807528476118
1,All Population,1,Deaths,102,United States of America,3,Both,14,45-49 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,13.333925158307682,14.166867532074493,12.500429389369799
1,All Population,1,Deaths,102,United States of America,1,Male,15,50-54 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,22.53086636186985,24.218556693120807,20.636622223970356
1,All Population,1,Deaths,102,United States of America,2,Female,15,50-54 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,14.173978672082587,15.516925941361874,12.980236684144762
1,All Population,1,Deaths,102,United States of America,3,Both,15,50-54 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,18.347788282473775,19.52038687286524,17.235485199294153
1,All Population,1,Deaths,102,United States of America,1,Male,16,55-59 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,32.826817943312584,35.43026515552849,30.60488061127539
1,All Population,1,Deaths,102,United States of America,2,Female,16,55-59 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,20.09249681954912,21.893174278547075,18.57787075543084
1,All Population,1,Deaths,102,United States of America,3,Both,16,55-59 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,26.393552536550807,28.05746970783705,24.94141911925659
1,All Population,1,Deaths,102,United States of America,1,Male,17,60-64 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,49.13519464450387,53.44760584122877,45.2700831913602
1,All Population,1,Deaths,102,United States of America,2,Female,17,60-64 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,31.550263937647102,34.40703105381819,28.97806090290569
1,All Population,1,Deaths,102,United States of America,3,Both,17,60-64 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,40.1297751538549,42.970920329553,37.61578912776099
1,All Population,1,Deaths,102,United States of America,1,Male,18,65-69 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,76.16197317574083,82.86916511724456,70.35984652777768
1,All Population,1,Deaths,102,United States of America,2,Female,18,65-69 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,50.37433062634856,55.333841479105004,46.02134366884887
1,All Population,1,Deaths,102,United States of America,3,Both,18,65-69 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,62.68018407968065,67.1568075208318,58.33778118302698
1,All Population,1,Deaths,102,United States of America,1,Male,19,70-74 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,113.96009906770914,123.28852031544498,104.90048521876204
1,All Population,1,Deaths,102,United States of America,2,Female,19,70-74 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,79.93853478058683,88.53723915877859,72.1377558845184
1,All Population,1,Deaths,102,United States of America,3,Both,19,70-74 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,95.75776436125858,103.5623704925978,87.99216193199544
1,All Population,1,Deaths,102,United States of America,1,Male,20,75-79 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,201.89231346400598,217.70860517655788,187.01455050239252
1,All Population,1,Deaths,102,United States of America,2,Female,20,75-79 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,151.91379221457748,168.48633260873484,132.572948252693
1,All Population,1,Deaths,102,United States of America,3,Both,20,75-79 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,174.5907076072861,188.78305973189887,159.0972429345645
1,All Population,1,Deaths,102,United States of America,1,Male,30,80-84 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,393.4792281947343,431.3156799045719,346.89894190495653
1,All Population,1,Deaths,102,United States of America,2,Female,30,80-84 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,301.61276517547606,347.4731471730434,245.9813467743167
1,All Population,1,Deaths,102,United States of America,3,Both,30,80-84 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,341.07039866870616,375.9584551148892,292.9273311463353
1,All Population,1,Deaths,102,United States of America,1,Male,31,85-89 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,734.5705549860604,817.6722323745362,618.3972110890938
1,All Population,1,Deaths,102,United States of America,2,Female,31,85-89 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,610.6770396685813,715.0861389899254,472.33385138333523
1,All Population,1,Deaths,102,United States of America,3,Both,31,85-89 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,659.6958711620464,743.9404797412725,531.3945823605508
1,All Population,1,Deaths,102,United States of America,1,Male,32,90-94 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,1490.698558694025,1683.8740525881894,1205.3060953441725
1,All Population,1,Deaths,102,United States of America,2,Female,32,90-94 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,1177.3097931875384,1393.2540015104062,858.379975303952
1,All Population,1,Deaths,102,United States of America,3,Both,32,90-94 years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,1283.9888517184702,1473.602822486693,970.515348492775
1,All Population,1,Deaths,102,United States of America,1,Male,235,95+ years,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2023,2376.865933084684,2773.324249055808,1768.4768663094767
1,All Population,1,Deaths,102,United States of America,1,Male,1,<5 years,626,Musculoskeletal disorders,3,Rate,2023,0.037925100977872904,0.045822214765678784,0.0315464972892348
1,All Population,1,Deaths,102,United States of America,2,Female,1,<5 years,626,Musculoskeletal disorders,3,Rate,2023,0.02122557512958765,0.026163593262037245,0.016688720249581512
1,All Population,1,Deaths,102,United States of America,3,Both,1,<5 years,626,Musculoskeletal disorders,3,Rate,2023,0.02975959155020636,0.03441490201878017,0.02592942886075474
1,All Population,1,Deaths,102,United States of America,1,Male,6,5-9 years,626,Musculoskeletal disorders,3,Rate,2023,0.025289107507106424,0.030473407361074942,0.020765729785921686
1,All Population,1,Deaths,102,United States of America,2,Female,6,5-9 years,626,Musculoskeletal disorders,3,Rate,2023,0.03505085954942339,0.04344622676971142,0.028595580408178382
1,All Population,1,Deaths,102,United States of America,3,Both,6,5-9 years,626,Musculoskeletal disorders,3,Rate,2023,0.030057902147740147,0.03473746759292832,0.025945287301237744
1,All Population,1,Deaths,102,United States of America,1,Male,7,10-14 years,626,Musculoskeletal disorders,3,Rate,2023,0.04509660341155138,0.05593291385777192,0.036134590183703984
1,All Population,1,Deaths,102,United States of America,2,Female,7,10-14 years,626,Musculoskeletal disorders,3,Rate,2023,0.08592350588320927,0.10835503784358966,0.06760936023462549
1,All Population,1,Deaths,102,United States of America,3,Both,7,10-14 years,626,Musculoskeletal disorders,3,Rate,2023,0.06500580735414482,0.0778564901024148,0.05483284000109529
1,All Population,1,Deaths,102,United States of America,1,Male,8,15-19 years,626,Musculoskeletal disorders,3,Rate,2023,0.07807523538505451,0.09701176694098719,0.06172997102475475
1,All Population,1,Deaths,102,United States of America,2,Female,8,15-19 years,626,Musculoskeletal disorders,3,Rate,2023,0.19273333421160013,0.24185235284342946,0.15720969138928856
1,All Population,1,Deaths,102,United States of America,3,Both,8,15-19 years,626,Musculoskeletal disorders,3,Rate,2023,0.13401895521225177,0.16121399261973027,0.11266471615906715
1,All Population,1,Deaths,102,United States of America,1,Male,9,20-24 years,626,Musculoskeletal disorders,3,Rate,2023,0.1416821801583287,0.17911903273992671,0.1115687250602736
1,All Population,1,Deaths,102,United States of America,2,Female,9,20-24 years,626,Musculoskeletal disorders,3,Rate,2023,0.434417508699704,0.5293505830262233,0.35676448776584924
1,All Population,1,Deaths,102,United States of America,3,Both,9,20-24 years,626,Musculoskeletal disorders,3,Rate,2023,0.28527376597861587,0.34406873496725654,0.24267390400424602
1,All Population,1,Deaths,102,United States of America,1,Male,10,25-29 years,626,Musculoskeletal disorders,3,Rate,2023,0.18346822545567212,0.22980727083738547,0.14716498610218878
1,All Population,1,Deaths,102,United States of America,2,Female,10,25-29 years,626,Musculoskeletal disorders,3,Rate,2023,0.5452256645484708,0.6818895189717257,0.45243438028358324
1,All Population,1,Deaths,102,United States of America,3,Both,10,25-29 years,626,Musculoskeletal disorders,3,Rate,2023,0.3613279326537154,0.4308196130561403,0.3083405168217105
1,All Population,1,Deaths,102,United States of America,1,Male,11,30-34 years,626,Musculoskeletal disorders,3,Rate,2023,0.27560028570237727,0.34509403161437435,0.21765549942704454
1,All Population,1,Deaths,102,United States of America,2,Female,11,30-34 years,626,Musculoskeletal disorders,3,Rate,2023,0.8061627827623361,1.011800500027331,0.6693756820764984
1,All Population,1,Deaths,102,United States of America,3,Both,11,30-34 years,626,Musculoskeletal disorders,3,Rate,2023,0.5375552332622756,0.6370294127438315,0.4608862183992104
1,All Population,1,Deaths,102,United States of America,1,Male,12,35-39 years,626,Musculoskeletal disorders,3,Rate,2023,0.3750184945760041,0.47519981906050024,0.2934885619496327
1,All Population,1,Deaths,102,United States of America,2,Female,12,35-39 years,626,Musculoskeletal disorders,3,Rate,2023,1.0535770269515115,1.2680780978108634,0.9005488015468478
1,All Population,1,Deaths,102,United States of America,3,Both,12,35-39 years,626,Musculoskeletal disorders,3,Rate,2023,0.7098868669256835,0.8211359304364737,0.617123091596698
1,All Population,1,Deaths,102,United States of America,1,Male,13,40-44 years,626,Musculoskeletal disorders,3,Rate,2023,0.4895282763073885,0.6070215512201179,0.3961145038480672
1,All Population,1,Deaths,102,United States of America,2,Female,13,40-44 years,626,Musculoskeletal disorders,3,Rate,2023,1.4398348104373104,1.705974853963929,1.2508029650467456
1,All Population,1,Deaths,102,United States of America,3,Both,13,40-44 years,626,Musculoskeletal disorders,3,Rate,2023,0.9613031014463187,1.0983859940587666,0.8416140794537862
1,All Population,1,Deaths,102,United States of America,1,Male,14,45-49 years,626,Musculoskeletal disorders,3,Rate,2023,0.6066655046527288,0.7456535705188259,0.49056981619541257
1,All Population,1,Deaths,102,United States of America,2,Female,14,45-49 years,626,Musculoskeletal disorders,3,Rate,2023,1.8354010443178457,2.150748462271425,1.6224897841115369
1,All Population,1,Deaths,102,United States of America,3,Both,14,45-49 years,626,Musculoskeletal disorders,3,Rate,2023,1.2204311574027649,1.388387928134933,1.0823586596988295
1,All Population,1,Deaths,102,United States of America,1,Male,15,50-54 years,626,Musculoskeletal disorders,3,Rate,2023,0.8581189452884941,1.0236372959636446,0.7092513752275829
1,All Population,1,Deaths,102,United States of America,2,Female,15,50-54 years,626,Musculoskeletal disorders,3,Rate,2023,2.220194277727947,2.597159880638168,1.9672650998222638
1,All Population,1,Deaths,102,United States of America,3,Both,15,50-54 years,626,Musculoskeletal disorders,3,Rate,2023,1.5399119377414816,1.7353769345640913,1.383081531021158
1,All Population,1,Deaths,102,United States of America,1,Male,16,55-59 years,626,Musculoskeletal disorders,3,Rate,2023,1.292903195585715,1.5317012149421765,1.1018381335923817
1,All Population,1,Deaths,102,United States of America,2,Female,16,55-59 years,626,Musculoskeletal disorders,3,Rate,2023,2.98180276422481,3.4489241721113726,2.682522985338379
1,All Population,1,Deaths,102,United States of America,3,Both,16,55-59 years,626,Musculoskeletal disorders,3,Rate,2023,2.1461201880601255,2.39257803421683,1.9496609677383108
1,All Population,1,Deaths,102,United States of America,1,Male,17,60-64 years,626,Musculoskeletal disorders,3,Rate,2023,1.9773919586799742,2.3306799943168817,1.6601794257859601
1,All Population,1,Deaths,102,United States of America,2,Female,17,60-64 years,626,Musculoskeletal disorders,3,Rate,2023,4.1621651616105035,4.775207109278634,3.710936052432054
1,All Population,1,Deaths,102,United States of America,3,Both,17,60-64 years,626,Musculoskeletal disorders,3,Rate,2023,3.0962362414525235,3.429733945153341,2.8034748320451626
1,All Population,1,Deaths,102,United States of America,1,Male,18,65-69 years,626,Musculoskeletal disorders,3,Rate,2023,2.8459889355092454,3.2580126599273926,2.424100604569934
1,All Population,1,Deaths,102,United States of America,2,Female,18,65-69 years,626,Musculoskeletal disorders,3,Rate,2023,6.040235784506784,6.900431738149362,5.404769631321254
1,All Population,1,Deaths,102,United States of America,3,Both,18,65-69 years,626,Musculoskeletal disorders,3,Rate,2023,4.515942373729003,5.002192550799111,4.10400749539437
1,All Population,1,Deaths,102,United States of America,1,Male,19,70-74 years,626,Musculoskeletal disorders,3,Rate,2023,4.263738876233367,4.8624249049896555,3.6851116052578203
1,All Population,1,Deaths,102,United States of America,2,Female,19,70-74 years,626,Musculoskeletal disorders,3,Rate,2023,9.050997399508532,10.158572234872016,8.070326733530438
1,All Population,1,Deaths,102,United States of America,3,Both,19,70-74 years,626,Musculoskeletal disorders,3,Rate,2023,6.825034448405117,7.469043863479082,6.170838722479538
1,All Population,1,Deaths,102,United States of America,1,Male,20,75-79 years,626,Musculoskeletal disorders,3,Rate,2023,6.25281893651143,7.257717044026202,5.416662091723709
1,All Population,1,Deaths,102,United States of America,2,Female,20,75-79 years,626,Musculoskeletal disorders,3,Rate,2023,13.560958311673,14.989027494216538,11.980163825613905
1,All Population,1,Deaths,102,United States of America,3,Both,20,75-79 years,626,Musculoskeletal disorders,3,Rate,2023,10.245012698525091,11.198805859259956,9.240594564326614
1,All Population,1,Deaths,102,United States of America,1,Male,30,80-84 years,626,Musculoskeletal disorders,3,Rate,2023,9.381063343821737,10.782665374063777,8.001706877098691
1,All Population,1,Deaths,102,United States of America,2,Female,30,80-84 years,626,Musculoskeletal disorders,3,Rate,2023,20.414286305542703,23.987780697444165,15.652479562051441
1,All Population,1,Deaths,102,United States of America,3,Both,30,80-84 years,626,Musculoskeletal disorders,3,Rate,2023,15.675398428892679,17.97496347734346,12.519650013305016
1,All Population,1,Deaths,102,United States of America,1,Male,31,85-89 years,626,Musculoskeletal disorders,3,Rate,2023,14.282655195587388,16.878722684347117,11.584542374265087
1,All Population,1,Deaths,102,United States of America,2,Female,31,85-89 years,626,Musculoskeletal disorders,3,Rate,2023,29.1930009378563,35.356408681267276,21.182293169393272
1,All Population,1,Deaths,102,United States of America,3,Both,31,85-89 years,626,Musculoskeletal disorders,3,Rate,2023,23.29367905989781,27.385498016215468,17.389857685851158
1,All Population,1,Deaths,102,United States of America,1,Male,32,90-94 years,626,Musculoskeletal disorders,3,Rate,2023,21.802321422972575,26.75804627020824,17.13277345571956
1,All Population,1,Deaths,102,United States of America,2,Female,32,90-94 years,626,Musculoskeletal disorders,3,Rate,2023,43.80181056590869,52.56268712278403,30.48337663752691
1,All Population,1,Deaths,102,United States of America,3,Both,32,90-94 years,626,Musculoskeletal disorders,3,Rate,2023,36.313077566380336,42.7328611768748,26.1967222441715
1,All Population,1,Deaths,102,United States of America,1,Male,235,95+ years,626,Musculoskeletal disorders,3,Rate,2023,30.102130057861306,37.396524638917256,22.45390351508421
1,All Population,1,Deaths,102,United States of America,2,Female,235,95+ years,626,Musculoskeletal disorders,3,Rate,2023,66.09394810995052,82.07653086218204,45.93886944829229
1,All Population,1,Deaths,102,United States of America,3,Both,235,95+ years,626,Musculoskeletal disorders,3,Rate,2023,56.29306266616655,69.09925289592043,40.04223722641917
1,All Population,1,Deaths,102,United States of America,1,Male,1,<5 years,640,Other non-communicable diseases,3,Rate,2023,39.992050853968514,46.810863191014334,35.35643458578503
1,All Population,1,Deaths,102,United States of America,2,Female,1,<5 years,640,Other non-communicable diseases,3,Rate,2023,39.21966832479862,48.596473866060094,33.01739650108911
1,All Population,1,Deaths,102,United States of America,3,Both,1,<5 years,640,Other non-communicable diseases,3,Rate,2023,39.61438163862675,45.17570412705857,35.695262445265534
1,All Population,1,Deaths,102,United States of America,1,Male,6,5-9 years,640,Other non-communicable diseases,3,Rate,2023,1.924173592534867,2.2981663290122274,1.6140709486072256
1,All Population,1,Deaths,102,United States of America,2,Female,6,5-9 years,640,Other non-communicable diseases,3,Rate,2023,1.923058212524307,2.4442957149977524,1.574062292399802
1,All Population,1,Deaths,102,United States of America,3,Both,6,5-9 years,640,Other non-communicable diseases,3,Rate,2023,1.9236287089736408,2.2337708255280804,1.6838422117877005
1,All Population,1,Deaths,102,United States of America,1,Male,7,10-14 years,640,Other non-communicable diseases,3,Rate,2023,2.0226373661151973,2.3590460175075547,1.741757912044232
1,All Population,1,Deaths,102,United States of America,2,Female,7,10-14 years,640,Other non-communicable diseases,3,Rate,2023,1.8077863256640925,2.148425074533787,1.51953573290212
1,All Population,1,Deaths,102,United States of America,3,Both,7,10-14 years,640,Other non-communicable diseases,3,Rate,2023,1.9178654406773354,2.154432242585006,1.70347814682137
1,All Population,1,Deaths,102,United States of America,1,Male,8,15-19 years,640,Other non-communicable diseases,3,Rate,2023,2.086079068764515,2.50193174909874,1.7291351067790863
1,All Population,1,Deaths,102,United States of America,2,Female,8,15-19 years,640,Other non-communicable diseases,3,Rate,2023,1.7597767365052965,2.0496400106545183,1.510907824390669
1,All Population,1,Deaths,102,United States of America,3,Both,8,15-19 years,640,Other non-communicable diseases,3,Rate,2023,1.9268703740303907,2.145989875758444,1.7081345440029134
1,All Population,1,Deaths,102,United States of America,1,Male,9,20-24 years,640,Other non-communicable diseases,3,Rate,2023,2.4897970219080303,2.9477303944077544,2.1219679057171246
1,All Population,1,Deaths,102,United States of America,2,Female,9,20-24 years,640,Other non-communicable diseases,3,Rate,2023,2.138190693984339,2.457251958294361,1.8381756162376968
1,All Population,1,Deaths,102,United States of America,3,Both,9,20-24 years,640,Other non-communicable diseases,3,Rate,2023,2.317328224026414,2.576239381323506,2.056590083170073
1,All Population,1,Deaths,102,United States of America,1,Male,10,25-29 years,640,Other non-communicable diseases,3,Rate,2023,3.346745109419102,3.8950893684342613,2.8476493131810714
1,All Population,1,Deaths,102,United States of America,2,Female,10,25-29 years,640,Other non-communicable diseases,3,Rate,2023,2.5739568913329824,2.9789799384829307,2.2162233835816036
1,All Population,1,Deaths,102,United States of America,3,Both,10,25-29 years,640,Other non-communicable diseases,3,Rate,2023,2.9668002310509305,3.3050470931815643,2.6423397972696647
1,All Population,1,Deaths,102,United States of America,1,Male,11,30-34 years,640,Other non-communicable diseases,3,Rate,2023,4.449758739548815,5.148679562256332,3.7946461763476713
1,All Population,1,Deaths,102,United States of America,2,Female,11,30-34 years,640,Other non-communicable diseases,3,Rate,2023,3.4733777541477826,3.9988471711462084,3.0012730334504827
1,All Population,1,Deaths,102,United States of America,3,Both,11,30-34 years,640,Other non-communicable diseases,3,Rate,2023,3.9676895559059595,4.40367927759106,3.558519108105646
1,All Population,1,Deaths,102,United States of America,1,Male,12,35-39 years,640,Other non-communicable diseases,3,Rate,2023,6.019156692389481,6.844065588005362,5.26489986305701
1,All Population,1,Deaths,102,United States of America,2,Female,12,35-39 years,640,Other non-communicable diseases,3,Rate,2023,4.734832688146348,5.3510431050600795,4.246896989723985
1,All Population,1,Deaths,102,United States of America,3,Both,12,35-39 years,640,Other non-communicable diseases,3,Rate,2023,5.385343294796661,5.87120429497833,4.87892342329559
1,All Population,1,Deaths,102,United States of America,1,Male,13,40-44 years,640,Other non-communicable diseases,3,Rate,2023,8.062159960832885,8.986031851028942,7.203925098520864
1,All Population,1,Deaths,102,United States of America,2,Female,13,40-44 years,640,Other non-communicable diseases,3,Rate,2023,6.899965757280445,7.608147527311648,6.224489484506775
1,All Population,1,Deaths,102,United States of America,3,Both,13,40-44 years,640,Other non-communicable diseases,3,Rate,2023,7.485194584434172,8.03015443389064,6.924702467223437
1,All Population,1,Deaths,102,United States of America,1,Male,14,45-49 years,640,Other non-communicable diseases,3,Rate,2023,10.592145632148918,11.46115027714605,9.645227334901872
1,All Population,1,Deaths,102,United States of America,2,Female,14,45-49 years,640,Other non-communicable diseases,3,Rate,2023,8.946000411884501,9.759957329703639,8.23168490141394
1,All Population,1,Deaths,102,United States of America,3,Both,14,45-49 years,640,Other non-communicable diseases,3,Rate,2023,9.76987968229912,10.350782483649313,9.109371982998635
1,All Population,1,Deaths,102,United States of America,1,Male,15,50-54 years,640,Other non-communicable diseases,3,Rate,2023,15.109330325146026,16.106564163325608,14.086934747672652
1,All Population,1,Deaths,102,United States of America,2,Female,15,50-54 years,640,Other non-communicable diseases,3,Rate,2023,11.717795561922015,12.590700522382278,10.867696722836657
1,All Population,1,Deaths,102,United States of America,3,Both,15,50-54 years,640,Other non-communicable diseases,3,Rate,2023,13.411682199410201,14.028240636369233,12.735108019422455
1,All Population,1,Deaths,102,United States of America,1,Male,16,55-59 years,640,Other non-communicable diseases,3,Rate,2023,23.350720877812055,24.56928456272219,22.14526450809426
1,All Population,1,Deaths,102,United States of America,2,Female,16,55-59 years,640,Other non-communicable diseases,3,Rate,2023,17.610266292620928,18.600747755634565,16.492138761481833
1,All Population,1,Deaths,102,United States of America,3,Both,16,55-59 years,640,Other non-communicable diseases,3,Rate,2023,20.450694441924337,21.18354871438385,19.52562086577951
1,All Population,1,Deaths,102,United States of America,1,Male,17,60-64 years,640,Other non-communicable diseases,3,Rate,2023,33.447440149136824,34.98538749665162,32.0538237751164
1,All Population,1,Deaths,102,United States of America,2,Female,17,60-64 years,640,Other non-communicable diseases,3,Rate,2023,25.537124637811463,27.055234590003334,23.805155475001463
1,All Population,1,Deaths,102,United States of America,3,Both,17,60-64 years,640,Other non-communicable diseases,3,Rate,2023,29.396488190873182,30.504809989874623,28.2146717037742
1,All Population,1,Deaths,102,United States of America,1,Male,18,65-69 years,640,Other non-communicable diseases,3,Rate,2023,45.058689584331766,47.301883671764195,42.79450691125426
1,All Population,1,Deaths,102,United States of America,2,Female,18,65-69 years,640,Other non-communicable diseases,3,Rate,2023,35.61366749810805,37.75329829768209,32.83034960920873
1,All Population,1,Deaths,102,United States of America,3,Both,18,65-69 years,640,Other non-communicable diseases,3,Rate,2023,40.12082853207754,41.782017644240355,37.964742244429715
1,All Population,1,Deaths,102,United States of America,1,Male,19,70-74 years,640,Other non-communicable diseases,3,Rate,2023,61.46363978873913,64.61167170113902,58.21028347595203
1,All Population,1,Deaths,102,United States of America,2,Female,19,70-74 years,640,Other non-communicable diseases,3,Rate,2023,52.11347939732929,55.77017870467976,47.26870541007056
1,All Population,1,Deaths,102,United States of America,3,Both,19,70-74 years,640,Other non-communicable diseases,3,Rate,2023,56.46108471610658,59.08258963420198,52.98031643960857
1,All Population,1,Deaths,102,United States of America,1,Male,20,75-79 years,640,Other non-communicable diseases,3,Rate,2023,96.65581549464557,103.08409487701395,89.5029750880824
1,All Population,1,Deaths,102,United States of America,2,Female,20,75-79 years,640,Other non-communicable diseases,3,Rate,2023,88.31843814494161,97.45655070896278,77.75430304205483
1,All Population,1,Deaths,102,United States of America,3,Both,20,75-79 years,640,Other non-communicable diseases,3,Rate,2023,92.10138321874136,98.26815480965102,84.55111636530546
1,All Population,1,Deaths,102,United States of America,1,Male,30,80-84 years,640,Other non-communicable diseases,3,Rate,2023,164.08098573282274,179.60163816898242,144.5600425903503
1,All Population,1,Deaths,102,United States of America,2,Female,30,80-84 years,640,Other non-communicable diseases,3,Rate,2023,147.69944704420558,167.5775591752143,120.88487515720405
1,All Population,1,Deaths,102,United States of America,3,Both,30,80-84 years,640,Other non-communicable diseases,3,Rate,2023,154.73549402356002,169.67706911675566,133.3028432063299
1,All Population,1,Deaths,102,United States of America,1,Male,31,85-89 years,640,Other non-communicable diseases,3,Rate,2023,290.5030559158394,321.5029303761427,239.08098207030804
1,All Population,1,Deaths,102,United States of America,2,Female,31,85-89 years,640,Other non-communicable diseases,3,Rate,2023,258.81092209140934,298.01048066347465,194.0309034252328
1,All Population,1,Deaths,102,United States of America,3,Both,31,85-89 years,640,Other non-communicable diseases,3,Rate,2023,271.35000747959316,301.97308111172697,212.7933150361084
1,All Population,1,Deaths,102,United States of America,1,Male,32,90-94 years,640,Other non-communicable diseases,3,Rate,2023,508.29448443865607,570.482826628774,409.1552616766141
1,All Population,1,Deaths,102,United States of America,2,Female,32,90-94 years,640,Other non-communicable diseases,3,Rate,2023,467.3123815016354,552.6005127665869,349.22749385492926
1,All Population,1,Deaths,102,United States of America,3,Both,32,90-94 years,640,Other non-communicable diseases,3,Rate,2023,481.2628884729794,547.8061641192397,368.0011106168151
1,All Population,1,Deaths,102,United States of America,1,Male,235,95+ years,640,Other non-communicable diseases,3,Rate,2023,730.9807586404776,867.070906939707,542.0027852208364
1,All Population,1,Deaths,102,United States of America,2,Female,235,95+ years,640,Other non-communicable diseases,3,Rate,2023,784.7300136156513,942.3908564954751,540.4172272366302
1,All Population,1,Deaths,102,United States of America,3,Both,235,95+ years,640,Other non-communicable diseases,3,Rate,2023,770.0936234800371,898.1807949202754,546.8795822616399
1,All Population,1,Deaths,102,United States of America,1,Male,1,<5 years,973,Substance use disorders,3,Rate,2023,0.0,0.0,0.0
1,All Population,1,Deaths,102,United States of America,2,Female,1,<5 years,973,Substance use disorders,3,Rate,2023,0.0,0.0,0.0
1,All Population,1,Deaths,102,United States of America,3,Both,1,<5 years,973,Substance use disorders,3,Rate,2023,0.0,0.0,0.0
1,All Population,1,Deaths,102,United States of America,1,Male,6,5-9 years,973,Substance use disorders,3,Rate,2023,0.0,0.0,0.0
1,All Population,1,Deaths,102,United States of America,2,Female,6,5-9 years,973,Substance use disorders,3,Rate,2023,0.0,0.0,0.0
1,All Population,1,Deaths,102,United States of America,3,Both,6,5-9 years,973,Substance use disorders,3,Rate,2023,0.0,0.0,0.0
1,All Population,1,Deaths,102,United States of America,1,Male,7,10-14 years,973,Substance use disorders,3,Rate,2023,0.0,0.0,0.0
1,All Population,1,Deaths,102,United States of America,2,Female,7,10-14 years,973,Substance use disorders,3,Rate,2023,0.0,0.0,0.0
1,All Population,1,Deaths,102,United States of America,3,Both,7,10-14 years,973,Substance use disorders,3,Rate,2023,0.0,0.0,0.0
1,All Population,1,Deaths,102,United States of America,1,Male,8,15-19 years,973,Substance use disorders,3,Rate,2023,9.381362374491168,12.839213344763111,6.581649687649513
1,All Population,1,Deaths,102,United States of America,2,Female,8,15-19 years,973,Substance use disorders,3,Rate,2023,4.325246816580893,5.757795182476961,3.209290180282002
1,All Population,1,Deaths,102,United States of America,3,Both,8,15-19 years,973,Substance use disorders,3,Rate,2023,6.914393925855268,8.666380762252762,5.228644675690583
1,All Population,1,Deaths,102,United States of America,1,Male,9,20-24 years,973,Substance use disorders,3,Rate,2023,33.04953225513579,42.29450169973634,24.898911256005434
1,All Population,1,Deaths,102,United States of America,2,Female,9,20-24 years,973,Substance use disorders,3,Rate,2023,13.721366108246592,17.27098815563014,10.820942756044545
1,All Population,1,Deaths,102,United States of America,3,Both,9,20-24 years,973,Substance use disorders,3,Rate,2023,23.568742758839875,28.414743369782265,18.825102634285717
1,All Population,1,Deaths,102,United States of America,1,Male,10,25-29 years,973,Substance use disorders,3,Rate,2023,60.17616348701444,73.5454250698583,48.20426096788435
1,All Population,1,Deaths,102,United States of America,2,Female,10,25-29 years,973,Substance use disorders,3,Rate,2023,23.373681419456958,28.267586689033223,19.02946465028515
1,All Population,1,Deaths,102,United States of America,3,Both,10,25-29 years,973,Substance use disorders,3,Rate,2023,42.08205407184386,49.02394737465606,35.94450520487322
1,All Population,1,Deaths,102,United States of America,1,Male,11,30-34 years,973,Substance use disorders,3,Rate,2023,83.0537279398509,99.72080909653965,67.71358765438575
